log_id,drone_id,delivery_id,timestamp,battery_level,gps_signal,weather_condition,status
LOG008492,D064,DEL01416,2025-10-01 20:14:42,95.47,,heavy_rain,ACTIVE
LOG008493,D064,DEL01416,2025-10-01 20:16:32,94.01,0.877,heavy_rain,ACTIVE
LOG008494,D064,DEL01416,2025-10-01 20:18:22,92.56,0.575,heavy_rain,ACTIVE
LOG008495,D064,DEL01416,2025-10-01 20:20:12,15.61,0.679,heavy_rain,ACTIVE
LOG008496,D064,DEL01416,2025-10-01 20:22:02,13.52,0.808,heavy_rain,FAILED
LOG008497,D007,DEL01417,2026-01-16 10:13:17,91.96,0.962,storm,ACTIVE
LOG008498,D007,DEL01417,2026-01-16 10:14:56,89.95,0.809,storm,ACTIVE
LOG008499,D007,DEL01417,2026-01-16 10:16:35,87.94,0.836,clear,ACTIVE
LOG008500,D007,DEL01417,2026-01-16 10:18:14,85.93,0.578,storm,ACTIVE
LOG008501,D007,DEL01417,2026-01-16 10:19:53,9.06,0.874,heavy_rain,ACTIVE
LOG008502,D007,DEL01417,2026-01-16 10:21:32,5.81,0.74,storm,FAILED
LOG008503,D075,DEL01418,2026-01-02 18:37:33,79.29,0.812,heavy_rain,ACTIVE
LOG008504,D075,DEL01418,2026-01-02 18:44:02,74.24,0.661,heavy_rain,ACTIVE
LOG008505,D075,DEL01418,2026-01-02 18:50:32,69.19,0.661,heavy_rain,ACTIVE
LOG008506,D075,DEL01418,2026-01-02 18:57:02,64.15,0.981,heavy_rain,ACTIVE
LOG008507,D075,DEL01418,2026-01-02 19:03:32,59.1,0.951,heavy_rain,ACTIVE
LOG008508,D075,DEL01418,2026-01-02 19:10:02,54.06,0.771,heavy_rain,COMPLETED
LOG008509,D023,DEL01419,2026-02-12 08:06:15,99.73,0.721,cloudy,ACTIVE
LOG008510,D023,DEL01419,2026-02-12 08:10:38,98.61,0.734,cloudy,ACTIVE
LOG008511,D023,DEL01419,2026-02-12 08:15:01,97.48,0.557,cloudy,ACTIVE
LOG008512,D023,DEL01419,2026-02-12 08:19:25,96.36,0.999,cloudy,ACTIVE
LOG008513,D023,DEL01419,2026-02-12 08:23:48,,0.708,cloudy,ACTIVE
LOG008514,D023,DEL01419,2026-02-12 08:28:11,94.11,0.621,cloudy,COMPLETED
LOG008515,D094,DEL01420,2026-03-08 07:18:47,87.12,0.555,clear,ACTIVE
LOG008516,D094,DEL01420,2026-03-08 07:26:15,83.65,0.771,clear,ACTIVE
LOG008517,D094,DEL01420,2026-03-08 07:33:43,80.17,0.789,clear,ACTIVE
LOG008518,D094,DEL01420,2026-03-08 07:41:11,76.69,0.895,clear,ACTIVE
LOG008519,D094,DEL01420,2026-03-08 07:48:39,73.22,0.99,clear,ACTIVE
LOG008520,D094,DEL01420,2026-03-08 07:56:08,69.74,0.938,clear,COMPLETED
LOG008521,D050,DEL01421,2026-02-05 16:16:25,94.02,0.954,cloudy,ACTIVE
LOG008522,D050,DEL01421,2026-02-05 16:18:06,93.33,0.84,cloudy,ACTIVE
LOG008523,D050,DEL01421,2026-02-05 16:19:48,92.65,0.881,cloudy,ACTIVE
LOG008524,D050,DEL01421,2026-02-05 16:21:29,91.97,0.857,cloudy,ACTIVE
LOG008525,D050,DEL01421,2026-02-05 16:23:11,91.29,0.892,cloudy,ACTIVE
LOG008526,D050,DEL01421,2026-02-05 16:24:52,90.61,0.909,cloudy,COMPLETED
LOG008527,D042,DEL01422,2026-01-06 21:19:24,80.53,0.764,storm,ACTIVE
LOG008528,D042,DEL01422,2026-01-06 21:22:44,78.98,0.645,storm,ACTIVE
LOG008529,D042,DEL01422,2026-01-06 21:26:04,77.43,0.995,cloudy,ACTIVE
LOG008530,D042,DEL01422,2026-01-06 21:29:24,75.87,0.929,storm,ACTIVE
LOG008531,D042,DEL01422,2026-01-06 21:32:44,74.32,0.995,storm,ACTIVE
LOG008532,D042,DEL01422,2026-01-06 21:36:05,72.76,0.67,storm,COMPLETED
LOG008533,D078,DEL01423,2026-03-27 20:27:03,,0.561,clear,ACTIVE
LOG008534,D078,DEL01423,2026-03-27 20:29:07,94.7,0.771,clear,ACTIVE
LOG008535,D078,DEL01423,2026-03-27 20:31:12,93.09,0.594,clear,ACTIVE
LOG008536,D078,DEL01423,2026-03-27 20:33:17,91.48,0.919,storm,ACTIVE
LOG008537,D078,DEL01423,2026-03-27 20:35:22,89.87,0.72,clear,ACTIVE
LOG008538,D078,DEL01423,2026-03-27 20:37:27,88.25,0.716,clear,FAILED
LOG008539,D051,DEL01424,2025-12-06 13:50:16,96.54,0.566,clear,ACTIVE
LOG008540,D051,DEL01424,2025-12-06 13:56:13,92.98,0.718,clear,ACTIVE
LOG008541,D051,DEL01424,2025-12-06 14:02:11,89.41,0.789,clear,ACTIVE
LOG008542,D051,DEL01424,2025-12-06 14:08:09,85.85,0.718,clear,ACTIVE
LOG008543,D051,DEL01424,2025-12-06 14:14:07,82.28,0.938,clear,ACTIVE
LOG008544,D051,DEL01424,2025-12-06 14:20:04,78.72,0.764,clear,COMPLETED
LOG008545,D018,DEL01425,2025-10-27 19:57:55,77.1,0.987,storm,ACTIVE
LOG008546,D018,DEL01425,2025-10-27 20:05:29,73.06,0.738,storm,ACTIVE
LOG008547,D018,DEL01425,2025-10-27 20:13:03,69.02,0.554,,ACTIVE
LOG008548,D018,DEL01425,2025-10-27 20:20:38,64.99,0.925,storm,ACTIVE
LOG008549,D018,DEL01425,2025-10-27 20:28:12,60.95,0.687,storm,ACTIVE
LOG008550,D018,DEL01425,2025-10-27 20:35:47,56.91,0.622,storm,COMPLETED
LOG008551,D090,DEL01426,2026-03-22 03:05:42,92.82,0.606,clear,ACTIVE
LOG008552,D090,DEL01426,2026-03-22 03:10:36,84.48,0.923,clear,ACTIVE
LOG008553,D090,DEL01426,2026-03-22 03:15:30,76.14,,clear,ACTIVE
LOG008554,D090,DEL01426,2026-03-22 03:20:24,67.8,0.562,clear,ACTIVE
LOG008555,D090,DEL01426,2026-03-22 03:25:18,59.46,0.262,clear,ACTIVE
LOG008556,D090,DEL01426,2026-03-22 03:30:12,51.12,0.065,clear,FAILED
LOG008557,D090,DEL01427,2026-01-15 08:57:39,90.77,0.781,windy,ACTIVE
LOG008558,D090,DEL01427,2026-01-15 09:05:39,86.86,0.747,windy,ACTIVE
LOG008559,D090,DEL01427,2026-01-15 09:13:40,82.94,0.832,windy,ACTIVE
LOG008560,D090,DEL01427,2026-01-15 09:21:41,79.03,0.872,windy,ACTIVE
LOG008561,D090,DEL01427,2026-01-15 09:29:42,75.12,0.573,windy,ACTIVE
LOG008562,D090,DEL01427,2026-01-15 09:37:42,,0.698,windy,COMPLETED
LOG008563,D095,DEL01428,2026-01-16 11:52:37,85.24,0.915,cloudy,ACTIVE
LOG008564,D095,DEL01428,2026-01-16 11:53:40,84.61,0.675,cloudy,ACTIVE
LOG008565,D095,DEL01428,2026-01-16 11:54:44,83.98,0.808,cloudy,ACTIVE
LOG008566,D095,DEL01428,2026-01-16 11:55:48,83.35,0.915,cloudy,ACTIVE
LOG008567,D095,DEL01428,2026-01-16 11:56:52,82.72,0.772,cloudy,ACTIVE
LOG008568,D095,DEL01428,2026-01-16 11:57:56,82.09,0.659,cloudy,COMPLETED
LOG008569,D027,DEL01429,2026-01-30 04:49:54,97.92,0.639,storm,ACTIVE
LOG008570,D027,DEL01429,2026-01-30 04:54:47,88.22,0.872,storm,ACTIVE
LOG008571,D027,DEL01429,2026-01-30 04:59:40,78.52,0.971,storm,ACTIVE
LOG008572,D027,DEL01429,2026-01-30 05:04:33,68.81,0.724,storm,ACTIVE
LOG008573,D027,DEL01429,2026-01-30 05:09:26,59.11,0.248,storm,ACTIVE
LOG008574,D027,DEL01429,2026-01-30 05:14:19,49.4,0.187,storm,FAILED
LOG008575,D045,DEL01430,2026-03-28 21:03:53,79.56,0.766,heavy_rain,ACTIVE
LOG008576,D045,DEL01430,2026-03-28 21:04:55,79.03,0.92,heavy_rain,ACTIVE
LOG008577,D045,DEL01430,2026-03-28 21:05:57,78.49,0.732,clear,ACTIVE
LOG008578,D045,DEL01430,2026-03-28 21:06:59,77.96,0.728,heavy_rain,ACTIVE
LOG008579,D045,DEL01430,2026-03-28 21:08:01,77.43,0.833,,ACTIVE
LOG008580,D045,DEL01430,2026-03-28 21:09:03,76.89,0.784,heavy_rain,COMPLETED
LOG008581,D084,DEL01431,2025-11-04 12:40:02,75.37,0.916,storm,ACTIVE
LOG008582,D084,DEL01431,2025-11-04 12:47:23,71.88,0.946,storm,ACTIVE
LOG008583,D084,DEL01431,2025-11-04 12:54:44,68.39,0.799,storm,ACTIVE
LOG008584,D084,DEL01431,2025-11-04 13:02:06,,0.642,storm,ACTIVE
LOG008585,D084,DEL01431,2025-11-04 13:09:27,61.41,0.981,storm,ACTIVE
LOG008586,D084,DEL01431,2025-11-04 13:16:49,57.92,0.623,storm,COMPLETED
LOG008587,D089,DEL01432,2026-02-01 16:03:50,90.21,0.681,windy,ACTIVE
LOG008588,D089,DEL01432,2026-02-01 16:07:33,86.83,0.559,windy,ACTIVE
LOG008589,D089,DEL01432,2026-02-01 16:11:17,83.46,0.622,clear,ACTIVE
LOG008590,D089,DEL01432,2026-02-01 16:15:01,80.08,0.603,windy,ACTIVE
LOG008591,D089,DEL01432,2026-02-01 16:18:44,17.62,0.82,windy,ACTIVE
LOG008592,D089,DEL01432,2026-02-01 16:22:28,5.89,0.899,windy,FAILED
LOG008593,D015,DEL01433,2026-02-25 17:28:06,77.54,0.872,heavy_rain,ACTIVE
LOG008594,D015,DEL01433,2026-02-25 17:32:28,74.19,0.915,heavy_rain,ACTIVE
LOG008595,D015,DEL01433,2026-02-25 17:36:50,70.84,0.732,heavy_rain,ACTIVE
LOG008596,D015,DEL01433,2026-02-25 17:41:12,67.49,0.782,heavy_rain,ACTIVE
LOG008597,D015,DEL01433,2026-02-25 17:45:34,64.15,0.89,heavy_rain,ACTIVE
LOG008598,D015,DEL01433,2026-02-25 17:49:56,60.8,0.96,heavy_rain,COMPLETED
LOG008599,D062,DEL01434,2026-01-22 04:04:26,88.85,0.591,storm,ACTIVE
LOG008600,D062,DEL01434,2026-01-22 04:08:59,85.31,0.858,storm,ACTIVE
LOG008601,D062,DEL01434,2026-01-22 04:13:32,81.78,0.996,storm,ACTIVE
LOG008602,D062,DEL01434,2026-01-22 04:18:05,78.24,0.732,storm,ACTIVE
LOG008603,D062,DEL01434,2026-01-22 04:22:38,74.7,0.819,heavy_rain,ACTIVE
LOG008604,D062,DEL01434,2026-01-22 04:27:11,71.17,0.83,heavy_rain,FAILED
LOG008605,D091,DEL01435,2025-12-21 01:35:17,90.71,0.847,storm,ACTIVE
LOG008606,D091,DEL01435,2025-12-21 01:41:10,82.63,0.686,storm,ACTIVE
LOG008607,D091,DEL01435,2025-12-21 01:47:04,74.54,0.908,storm,ACTIVE
LOG008608,D091,DEL01435,2025-12-21 01:52:58,66.46,0.729,,ACTIVE
LOG008609,D091,DEL01435,2025-12-21 01:58:52,58.37,0.94,storm,ACTIVE
LOG008610,D091,DEL01435,2025-12-21 02:04:45,50.28,0.787,storm,FAILED
LOG008611,D055,DEL01436,2026-03-06 22:58:23,87.08,,clear,ACTIVE
LOG008612,D055,DEL01436,2026-03-06 23:08:59,80.2,0.968,clear,ACTIVE
LOG008613,D055,DEL01436,2026-03-06 23:19:36,,0.811,clear,ACTIVE
LOG008614,D055,DEL01436,2026-03-06 23:30:13,66.44,0.864,clear,ACTIVE
LOG008615,D055,DEL01436,2026-03-06 23:40:50,59.55,0.974,clear,ACTIVE
LOG008616,D055,DEL01436,2026-03-06 23:51:27,52.67,0.974,clear,COMPLETED
LOG008617,D014,DEL01437,2025-10-05 21:46:36,94.6,0.649,clear,ACTIVE
LOG008618,D014,DEL01437,2025-10-05 22:01:39,86.65,0.773,,ACTIVE
LOG008619,D014,DEL01437,2025-10-05 22:16:43,78.71,0.66,cloudy,ACTIVE
LOG008620,D014,DEL01437,2025-10-05 22:31:47,70.76,0.564,clear,ACTIVE
LOG008621,D014,DEL01437,2025-10-05 22:46:51,,0.942,clear,ACTIVE
LOG008622,D014,DEL01437,2025-10-05 23:01:55,54.86,0.709,clear,COMPLETED
LOG008623,D007,DEL01438,2026-02-08 03:36:39,80.31,0.561,cloudy,ACTIVE
LOG008624,D007,DEL01438,2026-02-08 03:49:23,71.48,0.857,cloudy,ACTIVE
LOG008625,D007,DEL01438,2026-02-08 04:02:08,62.64,0.624,cloudy,ACTIVE
LOG008626,D007,DEL01438,2026-02-08 04:14:53,53.81,0.841,cloudy,ACTIVE
LOG008627,D007,DEL01438,2026-02-08 04:27:38,44.98,0.089,cloudy,ACTIVE
LOG008628,D007,DEL01438,2026-02-08 04:40:23,36.14,0.275,cloudy,FAILED
LOG008629,D035,DEL01439,2026-02-23 16:06:56,96.31,0.599,cloudy,ACTIVE
LOG008630,D035,DEL01439,2026-02-23 16:13:15,89.4,0.929,cloudy,ACTIVE
LOG008631,D035,DEL01439,2026-02-23 16:19:35,82.49,0.626,cloudy,ACTIVE
LOG008632,D035,DEL01439,2026-02-23 16:25:54,75.59,0.713,cloudy,ACTIVE
LOG008633,D035,DEL01439,2026-02-23 16:32:14,68.68,0.241,cloudy,ACTIVE
LOG008634,D035,DEL01439,2026-02-23 16:38:33,61.78,0.16,windy,FAILED
LOG008635,D088,DEL01440,2025-11-18 15:41:56,,0.942,windy,ACTIVE
LOG008636,D088,DEL01440,2025-11-18 15:44:07,94.76,0.63,windy,ACTIVE
LOG008637,D088,DEL01440,2025-11-18 15:46:19,92.83,0.854,windy,ACTIVE
LOG008638,D088,DEL01440,2025-11-18 15:48:31,90.91,0.989,windy,ACTIVE
LOG008639,D088,DEL01440,2025-11-18 15:50:42,15.95,0.744,windy,ACTIVE
LOG008640,D088,DEL01440,2025-11-18 15:52:54,10.36,0.963,windy,FAILED
LOG008641,D008,DEL01441,2026-02-12 02:24:18,94.33,0.854,storm,ACTIVE
LOG008642,D008,DEL01441,2026-02-12 02:25:49,93.54,0.67,storm,ACTIVE
LOG008643,D008,DEL01441,2026-02-12 02:27:20,92.75,0.743,storm,ACTIVE
LOG008644,D008,DEL01441,2026-02-12 02:28:51,91.96,0.975,storm,ACTIVE
LOG008645,D008,DEL01441,2026-02-12 02:30:22,91.17,0.741,clear,ACTIVE
LOG008646,D008,DEL01441,2026-02-12 02:31:53,90.38,0.874,storm,COMPLETED
LOG008647,D097,DEL01442,2026-01-14 02:02:41,95.0,0.921,storm,ACTIVE
LOG008648,D097,DEL01442,2026-01-14 02:09:02,91.39,0.693,storm,ACTIVE
LOG008649,D097,DEL01442,2026-01-14 02:15:24,87.79,0.652,storm,ACTIVE
LOG008650,D097,DEL01442,2026-01-14 02:21:46,84.18,0.893,storm,ACTIVE
LOG008651,D097,DEL01442,2026-01-14 02:28:08,80.58,0.704,storm,ACTIVE
LOG008652,D097,DEL01442,2026-01-14 02:34:29,76.97,,storm,COMPLETED
LOG008653,D058,DEL01443,2025-10-20 21:35:29,75.38,,clear,ACTIVE
LOG008654,D058,DEL01443,2025-10-20 21:45:05,67.58,0.637,clear,ACTIVE
LOG008655,D058,DEL01443,2025-10-20 21:54:41,59.79,0.625,storm,ACTIVE
LOG008656,D058,DEL01443,2025-10-20 22:04:17,51.99,0.746,clear,ACTIVE
LOG008657,D058,DEL01443,2025-10-20 22:13:53,44.19,0.893,clear,ACTIVE
LOG008658,D058,DEL01443,2025-10-20 22:23:29,36.4,0.612,clear,COMPLETED
LOG008659,D087,DEL01444,2026-02-21 14:17:05,93.69,0.923,cloudy,ACTIVE
LOG008660,D087,DEL01444,2026-02-21 14:22:54,89.86,0.971,cloudy,ACTIVE
LOG008661,D087,DEL01444,2026-02-21 14:28:44,,0.861,cloudy,ACTIVE
LOG008662,D087,DEL01444,2026-02-21 14:34:34,82.19,0.736,cloudy,ACTIVE
LOG008663,D087,DEL01444,2026-02-21 14:40:24,78.35,0.604,cloudy,ACTIVE
LOG008664,D087,DEL01444,2026-02-21 14:46:14,74.52,0.646,cloudy,COMPLETED
LOG008665,D029,DEL01445,2026-02-22 03:53:38,78.51,0.662,clear,ACTIVE
LOG008666,D029,DEL01445,2026-02-22 03:54:44,78.06,0.631,clear,ACTIVE
LOG008667,D029,DEL01445,2026-02-22 03:55:50,77.6,0.561,storm,ACTIVE
LOG008668,D029,DEL01445,2026-02-22 03:56:56,77.15,0.899,clear,ACTIVE
LOG008669,D029,DEL01445,2026-02-22 03:58:02,76.7,0.647,clear,ACTIVE
LOG008670,D029,DEL01445,2026-02-22 03:59:08,76.24,0.758,clear,COMPLETED
LOG008671,D031,DEL01446,2026-01-08 05:04:13,82.02,0.723,cloudy,ACTIVE
LOG008672,D031,DEL01446,2026-01-08 05:19:22,78.14,0.901,cloudy,ACTIVE
LOG008673,D031,DEL01446,2026-01-08 05:34:32,74.27,0.767,cloudy,ACTIVE
LOG008674,D031,DEL01446,2026-01-08 05:49:41,70.39,0.991,cloudy,ACTIVE
LOG008675,D031,DEL01446,2026-01-08 06:04:51,66.51,0.783,,ACTIVE
LOG008676,D031,DEL01446,2026-01-08 06:20:00,62.63,0.72,cloudy,COMPLETED
LOG008677,D086,DEL01447,2025-10-10 02:56:31,93.77,0.852,,ACTIVE
LOG008678,D086,DEL01447,2025-10-10 02:58:52,93.09,0.682,windy,ACTIVE
LOG008679,D086,DEL01447,2025-10-10 03:01:14,92.4,0.601,windy,ACTIVE
LOG008680,D086,DEL01447,2025-10-10 03:03:36,91.72,0.78,windy,ACTIVE
LOG008681,D086,DEL01447,2025-10-10 03:05:58,91.03,0.901,windy,ACTIVE
LOG008682,D086,DEL01447,2025-10-10 03:08:20,90.35,0.86,heavy_rain,COMPLETED
LOG008683,D054,DEL01448,2026-03-03 00:51:57,87.28,0.602,heavy_rain,ACTIVE
LOG008684,D054,DEL01448,2026-03-03 00:53:49,84.32,0.674,heavy_rain,ACTIVE
LOG008685,D054,DEL01448,2026-03-03 00:55:41,,0.982,clear,ACTIVE
LOG008686,D054,DEL01448,2026-03-03 00:57:33,78.4,0.762,clear,ACTIVE
LOG008687,D054,DEL01448,2026-03-03 00:59:25,75.45,0.692,heavy_rain,ACTIVE
LOG008688,D054,DEL01448,2026-03-03 01:01:18,72.49,0.852,heavy_rain,FAILED
LOG008689,D007,DEL01449,2025-10-03 12:25:20,93.9,0.597,clear,ACTIVE
LOG008690,D007,DEL01449,2025-10-03 12:38:56,87.3,0.997,clear,ACTIVE
LOG008691,D007,DEL01449,2025-10-03 12:52:33,80.7,0.602,clear,ACTIVE
LOG008692,D007,DEL01449,2025-10-03 13:06:10,74.1,0.779,clear,ACTIVE
LOG008693,D007,DEL01449,2025-10-03 13:19:47,67.5,0.7,windy,ACTIVE
LOG008694,D007,DEL01449,2025-10-03 13:33:24,60.9,0.885,clear,COMPLETED
LOG008695,D080,DEL01450,2026-03-18 17:08:03,99.06,0.851,cloudy,ACTIVE
LOG008696,D080,DEL01450,2026-03-18 17:13:01,95.0,0.793,cloudy,ACTIVE
LOG008697,D080,DEL01450,2026-03-18 17:17:59,90.95,0.904,cloudy,ACTIVE
LOG008698,D080,DEL01450,2026-03-18 17:22:57,86.9,0.893,cloudy,ACTIVE
LOG008699,D080,DEL01450,2026-03-18 17:27:55,82.84,0.709,cloudy,ACTIVE
LOG008700,D080,DEL01450,2026-03-18 17:32:54,78.79,0.668,cloudy,COMPLETED
LOG008701,D029,DEL01451,2026-03-26 23:50:03,78.87,0.842,storm,ACTIVE
LOG008702,D029,DEL01451,2026-03-26 23:52:03,76.05,0.726,storm,ACTIVE
LOG008703,D029,DEL01451,2026-03-26 23:54:03,73.22,0.985,storm,ACTIVE
LOG008704,D029,DEL01451,2026-03-26 23:56:03,70.39,0.738,storm,ACTIVE
LOG008705,D029,DEL01451,2026-03-26 23:58:03,67.56,0.66,storm,ACTIVE
LOG008706,D029,DEL01451,2026-03-27 00:00:03,64.73,0.782,heavy_rain,FAILED
LOG008707,D076,DEL01452,2026-01-15 03:24:40,80.32,0.826,storm,ACTIVE
LOG008708,D076,DEL01452,2026-01-15 03:30:32,75.97,0.82,storm,ACTIVE
LOG008709,D076,DEL01452,2026-01-15 03:36:25,71.62,0.923,storm,ACTIVE
LOG008710,D076,DEL01452,2026-01-15 03:42:17,67.27,0.763,storm,ACTIVE
LOG008711,D076,DEL01452,2026-01-15 03:48:10,62.92,0.947,heavy_rain,ACTIVE
LOG008712,D076,DEL01452,2026-01-15 03:54:02,58.56,0.706,storm,FAILED
LOG008713,D100,DEL01453,2026-02-18 18:20:47,81.96,0.856,storm,ACTIVE
LOG008714,D100,DEL01453,2026-02-18 18:31:42,75.92,0.855,storm,ACTIVE
LOG008715,D100,DEL01453,2026-02-18 18:42:38,69.87,0.943,storm,ACTIVE
LOG008716,D100,DEL01453,2026-02-18 18:53:34,63.83,0.822,storm,ACTIVE
LOG008717,D100,DEL01453,2026-02-18 19:04:29,57.78,0.787,storm,ACTIVE
LOG008718,D100,DEL01453,2026-02-18 19:15:25,51.74,0.639,storm,COMPLETED
LOG008719,D058,DEL01454,2025-11-04 10:51:52,75.96,0.878,clear,ACTIVE
LOG008720,D058,DEL01454,2025-11-04 10:57:02,73.08,0.816,clear,ACTIVE
LOG008721,D058,DEL01454,2025-11-04 11:02:12,70.2,0.857,clear,ACTIVE
LOG008722,D058,DEL01454,2025-11-04 11:07:22,67.33,0.998,cloudy,ACTIVE
LOG008723,D058,DEL01454,2025-11-04 11:12:32,64.45,0.745,clear,ACTIVE
LOG008724,D058,DEL01454,2025-11-04 11:17:42,61.58,0.888,clear,COMPLETED
LOG008725,D023,DEL01455,2026-02-20 17:43:07,79.51,0.977,clear,ACTIVE
LOG008726,D023,DEL01455,2026-02-20 17:50:22,76.77,0.687,clear,ACTIVE
LOG008727,D023,DEL01455,2026-02-20 17:57:37,74.03,0.951,cloudy,ACTIVE
LOG008728,D023,DEL01455,2026-02-20 18:04:52,71.29,0.731,clear,ACTIVE
LOG008729,D023,DEL01455,2026-02-20 18:12:08,68.55,0.616,clear,ACTIVE
LOG008730,D023,DEL01455,2026-02-20 18:19:23,65.81,0.996,clear,COMPLETED
LOG008731,D049,DEL01456,2025-10-08 21:22:09,96.52,0.588,cloudy,ACTIVE
LOG008732,D049,DEL01456,2025-10-08 21:24:30,94.79,0.97,cloudy,ACTIVE
LOG008733,D049,DEL01456,2025-10-08 21:26:51,93.06,0.99,cloudy,ACTIVE
LOG008734,D049,DEL01456,2025-10-08 21:29:13,91.33,0.734,clear,ACTIVE
LOG008735,D049,DEL01456,2025-10-08 21:31:34,89.6,0.722,,ACTIVE
LOG008736,D049,DEL01456,2025-10-08 21:33:56,87.87,0.946,cloudy,COMPLETED
LOG008737,D072,DEL01457,2025-11-21 07:26:44,86.74,0.797,clear,ACTIVE
LOG008738,D072,DEL01457,2025-11-21 07:37:55,,0.75,cloudy,ACTIVE
LOG008739,D072,DEL01457,2025-11-21 07:49:06,78.03,0.845,clear,ACTIVE
LOG008740,D072,DEL01457,2025-11-21 08:00:17,73.68,0.661,clear,ACTIVE
LOG008741,D072,DEL01457,2025-11-21 08:11:28,69.32,0.868,clear,ACTIVE
LOG008742,D072,DEL01457,2025-11-21 08:22:39,64.97,0.862,clear,COMPLETED
LOG008743,D075,DEL01458,2026-03-14 06:42:42,99.52,0.992,clear,ACTIVE
LOG008744,D075,DEL01458,2026-03-14 06:47:17,96.8,0.874,clear,ACTIVE
LOG008745,D075,DEL01458,2026-03-14 06:51:53,94.08,0.893,clear,ACTIVE
LOG008746,D075,DEL01458,2026-03-14 06:56:29,91.36,0.889,clear,ACTIVE
LOG008747,D075,DEL01458,2026-03-14 07:01:05,88.64,0.593,clear,ACTIVE
LOG008748,D075,DEL01458,2026-03-14 07:05:40,85.92,0.605,clear,COMPLETED
LOG008749,D043,DEL01459,2025-12-30 13:15:41,96.98,0.903,clear,ACTIVE
LOG008750,D043,DEL01459,2025-12-30 13:17:06,95.94,0.736,clear,ACTIVE
LOG008751,D043,DEL01459,2025-12-30 13:18:32,94.91,0.759,clear,ACTIVE
LOG008752,D043,DEL01459,2025-12-30 13:19:58,93.87,,,ACTIVE
LOG008753,D043,DEL01459,2025-12-30 13:21:23,7.0,0.773,clear,ACTIVE
LOG008754,D043,DEL01459,2025-12-30 13:22:49,11.04,0.997,clear,FAILED
LOG008755,D020,DEL01460,2026-03-30 07:43:16,89.97,0.69,cloudy,ACTIVE
LOG008756,D020,DEL01460,2026-03-30 07:47:00,88.93,0.834,cloudy,ACTIVE
LOG008757,D020,DEL01460,2026-03-30 07:50:44,87.88,0.685,cloudy,ACTIVE
LOG008758,D020,DEL01460,2026-03-30 07:54:28,86.83,0.769,cloudy,ACTIVE
LOG008759,D020,DEL01460,2026-03-30 07:58:12,85.78,0.613,,ACTIVE
LOG008760,D020,DEL01460,2026-03-30 08:01:56,84.73,0.58,cloudy,COMPLETED
LOG008761,D007,DEL01461,2026-02-28 05:31:16,96.18,0.988,clear,ACTIVE
LOG008762,D007,DEL01461,2026-02-28 05:34:18,92.55,0.664,clear,ACTIVE
LOG008763,D007,DEL01461,2026-02-28 05:37:21,88.92,0.83,clear,ACTIVE
LOG008764,D007,DEL01461,2026-02-28 05:40:23,85.29,0.59,clear,ACTIVE
LOG008765,D007,DEL01461,2026-02-28 05:43:26,8.51,0.855,clear,ACTIVE
LOG008766,D007,DEL01461,2026-02-28 05:46:28,,0.963,clear,FAILED
LOG008767,D085,DEL01462,2025-11-28 11:28:59,85.33,0.903,storm,ACTIVE
LOG008768,D085,DEL01462,2025-11-28 11:34:35,,0.749,storm,ACTIVE
LOG008769,D085,DEL01462,2025-11-28 11:40:11,79.14,0.871,windy,ACTIVE
LOG008770,D085,DEL01462,2025-11-28 11:45:47,76.05,0.646,storm,ACTIVE
LOG008771,D085,DEL01462,2025-11-28 11:51:23,72.96,0.937,storm,ACTIVE
LOG008772,D085,DEL01462,2025-11-28 11:56:59,69.86,0.872,storm,COMPLETED
LOG008773,D074,DEL01463,2026-01-15 19:55:56,83.08,0.891,clear,ACTIVE
LOG008774,D074,DEL01463,2026-01-15 20:02:29,79.47,,clear,ACTIVE
LOG008775,D074,DEL01463,2026-01-15 20:09:03,75.86,0.98,clear,ACTIVE
LOG008776,D074,DEL01463,2026-01-15 20:15:37,72.25,0.997,clear,ACTIVE
LOG008777,D074,DEL01463,2026-01-15 20:22:11,68.64,0.77,clear,ACTIVE
LOG008778,D074,DEL01463,2026-01-15 20:28:45,65.03,0.717,clear,COMPLETED
LOG008779,D091,DEL01464,2025-12-01 17:19:49,87.49,0.833,windy,ACTIVE
LOG008780,D091,DEL01464,2025-12-01 17:29:31,79.57,0.588,windy,ACTIVE
LOG008781,D091,DEL01464,2025-12-01 17:39:13,71.65,0.61,windy,ACTIVE
LOG008782,D091,DEL01464,2025-12-01 17:48:55,63.73,0.554,windy,ACTIVE
LOG008783,D091,DEL01464,2025-12-01 17:58:37,55.82,0.596,windy,ACTIVE
LOG008784,D091,DEL01464,2025-12-01 18:08:19,47.9,0.684,windy,COMPLETED
LOG008785,D024,DEL01465,2026-01-10 02:12:04,94.02,0.724,clear,ACTIVE
LOG008786,D024,DEL01465,2026-01-10 02:21:45,90.97,0.567,clear,ACTIVE
LOG008787,D024,DEL01465,2026-01-10 02:31:26,87.92,0.945,clear,ACTIVE
LOG008788,D024,DEL01465,2026-01-10 02:41:07,84.88,,clear,ACTIVE
LOG008789,D024,DEL01465,2026-01-10 02:50:49,81.83,0.622,clear,ACTIVE
LOG008790,D024,DEL01465,2026-01-10 03:00:30,78.78,0.919,clear,COMPLETED
LOG008791,D065,DEL01466,2025-10-31 22:43:13,79.94,0.649,heavy_rain,ACTIVE
