delivery_id,drone_id,source,destination,distance_km,start_time,end_time,status
DEL01708,D076,Hub-Central,Zone-14,57.02,2026-01-10 03:44:10,2026-01-10 04:21:33,FAILED
DEL01709,D022,Warehouse-North,Zone-05,40.77,2025-11-05 16:58:18,2025-11-05 17:38:45,SUCCESS
DEL01710,D094,Warehouse-East,Zone-24,9.19,2025-11-15 13:26:31,2025-11-15 13:33:15,SUCCESS
DEL01711,D090,Warehouse-North,Zone-07,95.05,2026-02-23 14:02:25,2026-02-23 14:46:48,FAILED
DEL01712,D022,Warehouse-North,Zone-04,60.01,2025-12-17 02:21:59,2025-12-17 03:10:14,SUCCESS
DEL01713,D009,Hub-Central,Zone-18,29.08,2026-03-20 14:59:48,2026-03-20 15:42:18,SUCCESS
DEL01714,D007,Hub-Central,Zone-17,49.59,2025-10-06 02:52:09,2025-10-06 03:07:06,FAILED
DEL01715,D098,Warehouse-North,Zone-09,7.99,2025-10-17 03:58:43,2025-10-17 04:07:07,SUCCESS
DEL01716,D080,Warehouse-North,Zone-21,19.05,2025-10-31 03:37:51,2025-10-31 03:51:11,SUCCESS
DEL01717,D050,Warehouse-South,Zone-08,15.66,2025-11-30 01:46:18,2025-11-30 01:58:20,SUCCESS
DEL01718,D095,Hub-Central,Zone-21,13.49,2025-11-25 04:21:10,2025-11-25 04:31:09,SUCCESS
DEL01719,D017,Hub-West,Zone-27,8.65,2025-10-26 11:47:44,2025-10-26 11:54:29,FAILED
DEL01720,D022,Warehouse-North,Zone-22,12.31,2025-10-06 13:09:06,2025-10-06 13:17:51,SUCCESS
DEL01721,D046,Warehouse-East,Zone-28,34.86,2026-03-17 01:36:33,2026-03-17 02:18:37,SUCCESS
DEL01722,D061,Hub-West,Zone-30,39.9,2025-12-30 17:16:45,2025-12-30 17:42:01,FAILED
DEL01723,D035,Hub-Central,Zone-05,74.09,2026-01-15 12:24:22,2026-01-15 13:36:26,FAILED
DEL01724,D090,Warehouse-South,Zone-19,40.35,2026-01-13 17:15:44,2026-01-13 17:39:38,FAILED
DEL01725,D077,Hub-West,Zone-14,15.05,2025-12-28 15:38:47,2025-12-28 15:45:15,FAILED
DEL01726,D068,Hub-West,Zone-10,36.69,2026-02-02 05:37:16,2026-02-02 06:06:24,SUCCESS
DEL01727,D045,Hub-West,Zone-08,51.7,2026-01-02 12:39:34,2026-01-02 13:54:43,SUCCESS
DEL01728,D012,Warehouse-East,Zone-12,53.58,2025-12-25 19:13:05,2025-12-25 19:55:49,SUCCESS
DEL01729,D053,Warehouse-South,Zone-10,39.39,2025-11-20 10:47:18,2025-11-20 11:09:37,FAILED
DEL01730,D002,Hub-West,Zone-27,48.0,2025-10-01 00:25:49,2025-10-01 01:08:44,SUCCESS
DEL01731,D098,Warehouse-South,Zone-12,60.5,2026-03-14 15:43:01,2026-03-14 16:07:48,FAILED
DEL01732,D037,Hub-West,Zone-01,20.9,2025-12-31 02:37:15,2025-12-31 02:58:22,SUCCESS
DEL01733,D089,Hub-Central,Zone-25,6.9,2026-03-29 01:14:36,2026-03-29 01:20:14,FAILED
DEL01734,D062,Warehouse-North,Zone-25,12.05,2025-11-28 04:17:10,2025-11-28 04:25:01,SUCCESS
DEL01735,D056,Warehouse-East,Zone-20,24.8,2026-03-04 22:47:07,2026-03-04 23:19:59,SUCCESS
DEL01736,D030,Warehouse-North,Zone-18,34.87,2026-03-04 17:12:18,2026-03-04 17:53:46,SUCCESS
DEL01737,D048,Hub-Central,Zone-29,7.93,2025-11-06 14:48:16,2025-11-06 14:56:40,SUCCESS
DEL01738,D072,Hub-Central,Zone-08,53.57,2025-12-24 21:03:47,2025-12-24 21:57:28,SUCCESS
DEL01739,D021,Hub-Central,Zone-27,51.26,2026-02-16 19:51:08,2026-02-16 21:04:12,SUCCESS
DEL01740,D049,Warehouse-East,Zone-03,43.97,2025-11-12 20:02:06,2025-11-12 20:56:42,SUCCESS
DEL01741,D055,Warehouse-South,Zone-17,40.26,2026-01-30 10:12:59,2026-01-30 11:07:16,SUCCESS
DEL01742,D098,Hub-West,Zone-26,58.15,2026-03-05 08:04:46,2026-03-05 08:52:00,SUCCESS
DEL01743,D089,Warehouse-East,Zone-10,8.7,2026-02-10 22:39:18,2026-02-10 22:49:02,SUCCESS
DEL01744,D084,Hub-West,Zone-26,18.95,2026-02-22 06:17:24,2026-02-22 06:27:09,FAILED
DEL01745,D035,Warehouse-South,Zone-28,34.14,2025-12-20 04:16:17,2025-12-20 04:46:35,SUCCESS
DEL01746,D009,Warehouse-South,Zone-10,57.53,2025-11-05 10:04:44,2025-11-05 10:41:12,FAILED
DEL01747,D015,Hub-Central,Zone-20,8.03,2026-02-01 16:08:06,2026-02-01 16:13:55,SUCCESS
DEL01748,D058,Hub-West,Zone-16,14.8,2025-11-22 20:14:13,2025-11-22 20:27:28,SUCCESS
DEL01749,D025,Warehouse-North,Zone-05,39.11,2025-12-02 06:18:29,2025-12-02 06:51:01,SUCCESS
DEL01750,D007,Warehouse-North,Zone-06,39.26,2026-01-12 21:08:39,2026-01-12 21:31:23,FAILED
DEL01751,D014,Warehouse-East,Zone-05,59.56,2025-11-24 18:44:56,2025-11-24 19:33:30,SUCCESS
DEL01752,D092,Warehouse-North,Zone-08,8.34,2025-12-25 03:10:10,2025-12-25 03:17:11,SUCCESS
DEL01753,D012,Warehouse-North,Zone-16,68.47,2025-10-30 06:14:12,2025-10-30 07:06:39,SUCCESS
DEL01754,D028,Hub-Central,Zone-10,50.46,2025-12-06 09:25:45,2025-12-06 10:30:09,SUCCESS
DEL01755,D064,Hub-Central,Zone-23,38.07,2025-12-12 02:50:09,2025-12-12 03:18:24,SUCCESS
DEL01756,D005,Warehouse-North,Zone-27,35.44,2025-12-04 03:04:12,2025-12-04 03:36:36,SUCCESS
DEL01757,D097,Warehouse-North,Zone-09,47.08,2025-10-29 08:49:07,2025-10-29 09:37:16,SUCCESS
DEL01758,D100,Warehouse-North,Zone-18,19.05,2025-12-16 04:49:04,2025-12-16 05:03:09,FAILED
DEL01759,D061,Warehouse-South,Zone-29,27.76,2025-11-05 06:20:05,2025-11-05 06:39:43,SUCCESS
DEL01760,D033,Hub-Central,Zone-27,22.27,2026-03-08 16:39:51,2026-03-08 16:48:41,FAILED
DEL01761,D002,Warehouse-South,Zone-13,17.48,2025-10-24 16:22:55,2025-10-24 16:33:30,FAILED
DEL01762,D099,Warehouse-South,Zone-24,57.07,2025-12-26 00:20:51,2025-12-26 01:27:49,SUCCESS
DEL01763,D005,Hub-Central,Zone-24,37.59,2025-11-08 16:14:43,2025-11-08 16:52:34,SUCCESS
DEL01764,D099,Hub-West,Zone-22,30.9,2025-10-19 05:53:12,2025-10-19 06:08:35,FAILED
DEL01765,D027,Hub-Central,Zone-22,44.97,2025-12-31 19:31:36,2025-12-31 19:50:31,FAILED
DEL01766,D040,Warehouse-South,Zone-21,24.19,2025-12-02 17:35:00,2025-12-02 17:50:44,SUCCESS
DEL01767,D094,Hub-West,Zone-17,32.98,2025-10-09 04:36:02,2025-10-09 05:06:44,SUCCESS
DEL01768,D016,Hub-Central,Zone-21,23.49,2025-11-19 04:31:22,2025-11-19 05:07:02,SUCCESS
DEL01769,D039,Warehouse-East,Zone-29,29.16,2025-11-08 14:07:09,2025-11-08 14:27:30,FAILED
DEL01770,D007,Warehouse-South,Zone-04,29.72,2026-03-17 16:56:11,2026-03-17 17:37:53,SUCCESS
DEL01771,D031,Hub-Central,Zone-11,38.59,2026-01-31 21:34:10,2026-01-31 22:04:15,FAILED
DEL01772,D002,Warehouse-East,Zone-19,41.31,2025-11-02 11:57:20,2025-11-02 12:35:03,SUCCESS
DEL01773,D016,Warehouse-South,Zone-01,23.16,2025-12-16 20:36:01,2025-12-16 21:13:31,SUCCESS
DEL01774,D006,Hub-Central,Zone-23,50.5,2026-01-21 20:00:54,2026-01-21 20:51:16,SUCCESS
DEL01775,D077,Warehouse-East,Zone-25,22.29,2025-10-31 02:18:53,2025-10-31 02:41:30,SUCCESS
DEL01776,D012,Warehouse-South,Zone-16,76.53,2025-11-18 07:07:47,2025-11-18 08:16:46,SUCCESS
DEL01777,D012,Hub-West,Zone-11,59.86,2026-02-11 04:44:01,2026-02-11 05:24:10,FAILED
DEL01778,D098,Warehouse-North,Zone-02,10.31,2026-01-30 09:19:40,2026-01-30 09:27:06,SUCCESS
DEL01779,D046,Warehouse-South,Zone-23,30.92,2026-02-03 03:56:12,2026-02-03 04:31:39,SUCCESS
DEL01780,D069,Warehouse-North,Zone-05,21.77,2026-03-03 16:30:00,2026-03-03 16:59:30,SUCCESS
DEL01781,D063,Warehouse-East,Zone-18,7.78,2025-11-15 04:20:32,2025-11-15 04:26:13,SUCCESS
DEL01782,D083,Warehouse-East,Zone-26,37.1,2026-02-24 22:27:57,2026-02-24 22:50:04,FAILED
DEL01783,D057,Warehouse-South,Zone-01,9.35,2026-02-20 08:54:27,2026-02-20 09:05:15,SUCCESS
DEL01784,D089,Warehouse-East,Zone-24,32.94,2025-12-13 08:31:51,2025-12-13 09:02:49,SUCCESS
DEL01785,D018,Warehouse-North,Zone-16,19.76,2025-11-18 16:19:44,2025-11-18 16:30:04,FAILED
DEL01786,D091,Hub-West,Zone-10,8.56,2025-12-24 22:53:52,2025-12-24 23:01:11,SUCCESS
DEL01787,D070,Hub-Central,Zone-07,12.67,2026-02-13 08:25:53,2026-02-13 08:36:09,SUCCESS
DEL01788,D073,Hub-West,Zone-12,27.39,2025-11-06 05:44:36,2025-11-06 05:58:29,FAILED
DEL01789,D042,Hub-Central,Zone-09,15.16,2026-02-20 05:14:33,2026-02-20 05:27:04,SUCCESS
DEL01790,D077,Hub-West,Zone-06,39.21,2026-03-27 13:45:27,2026-03-27 14:19:13,SUCCESS
DEL01791,D009,Warehouse-South,Zone-15,8.76,2026-01-12 03:16:47,2026-01-12 03:23:15,SUCCESS
DEL01792,D038,Warehouse-East,Zone-18,26.98,2026-03-09 02:46:02,2026-03-09 03:14:01,SUCCESS
DEL01793,D047,Warehouse-North,Zone-25,11.02,2025-12-28 04:09:41,2025-12-28 04:18:13,SUCCESS
DEL01794,D082,Hub-Central,Zone-24,33.68,2026-01-07 05:56:02,2026-01-07 06:38:07,SUCCESS
DEL01795,D024,Warehouse-North,Zone-20,12.51,2026-03-21 10:45:47,2026-03-21 10:50:50,FAILED
DEL01796,D047,Hub-West,Zone-08,47.51,2026-02-28 16:29:57,2026-02-28 17:05:21,SUCCESS
DEL01797,D042,Warehouse-North,Zone-22,28.19,2026-02-18 00:07:12,2026-02-18 00:38:54,SUCCESS
DEL01798,D069,Hub-Central,Zone-07,22.92,2026-03-09 01:02:54,2026-03-09 01:24:08,SUCCESS
DEL01799,D068,Hub-Central,Zone-25,7.0,2026-02-10 16:03:19,2026-02-10 16:08:28,SUCCESS
DEL01800,D071,Hub-West,Zone-10,34.58,2025-10-30 22:18:17,2025-10-30 22:37:31,FAILED
DEL01801,D042,Warehouse-East,Zone-04,22.52,2025-12-19 13:49:39,2025-12-19 14:11:07,SUCCESS
DEL01802,D013,Warehouse-North,Zone-02,31.04,2026-01-10 14:17:28,2026-01-10 15:05:23,SUCCESS
DEL01803,D017,Warehouse-North,Zone-07,,2025-11-04 16:31:01,2025-11-04 16:41:41,SUCCESS
DEL01804,D014,Warehouse-South,Zone-04,38.5,2026-01-03 05:59:22,2026-01-03 06:23:20,FAILED
DEL01805,D005,Hub-Central,Zone-22,40.97,2026-01-19 21:06:34,2026-01-19 21:47:12,SUCCESS
DEL01806,D063,Hub-West,Zone-23,33.89,2026-01-11 02:30:18,2026-01-11 03:01:44,FAILED
DEL01807,D076,Warehouse-North,Zone-12,26.4,2025-11-19 16:45:36,2025-11-19 16:58:16,FAILED
DEL01808,D029,Warehouse-North,Zone-01,30.52,2026-01-26 15:56:54,2026-01-26 16:20:22,SUCCESS
DEL01809,D027,Hub-Central,Zone-30,49.8,2026-02-05 08:00:48,2026-02-05 08:15:16,FAILED
DEL01810,D011,Warehouse-North,Zone-12,23.91,2025-12-30 21:18:49,2025-12-30 21:51:00,SUCCESS
DEL01811,D072,Hub-Central,Zone-27,22.0,2026-02-22 08:51:21,2026-02-22 09:06:54,SUCCESS
DEL01812,D048,Warehouse-North,Zone-27,5.37,2026-03-04 05:28:16,2026-03-04 05:33:18,SUCCESS
DEL01813,D079,Hub-West,Zone-02,17.54,2025-11-21 14:47:26,2025-11-21 15:06:24,SUCCESS
DEL01814,D094,Warehouse-East,Zone-03,52.15,2025-10-14 16:01:56,2025-10-14 16:41:50,SUCCESS
DEL01815,D028,Warehouse-North,Zone-04,8.75,2026-01-09 20:58:36,2026-01-09 21:02:36,FAILED
DEL01816,D093,Hub-West,Zone-13,18.24,2025-11-14 20:37:18,2025-11-14 20:58:47,SUCCESS
DEL01817,D025,Hub-West,Zone-22,44.75,2025-11-07 12:00:06,2025-11-07 12:43:15,SUCCESS
DEL01818,D032,Warehouse-South,Zone-18,14.34,2026-01-19 16:31:17,2026-01-19 16:44:14,SUCCESS
DEL01819,D096,Hub-Central,Zone-24,54.86,2026-01-17 09:07:42,2026-01-17 10:01:26,SUCCESS
DEL01820,D014,Hub-West,Zone-12,28.53,2026-02-26 19:08:22,2026-02-26 19:42:41,SUCCESS
DEL01821,D087,Hub-Central,Zone-29,27.9,2025-12-29 01:47:34,2025-12-29 02:08:18,SUCCESS
DEL01822,D014,Warehouse-South,Zone-18,58.27,2025-11-02 09:23:15,2025-11-02 10:01:55,SUCCESS
DEL01823,D052,Warehouse-East,Zone-22,31.32,2026-01-07 00:02:19,2026-01-07 00:28:15,SUCCESS
DEL01824,D021,Hub-West,Zone-15,29.88,2026-01-12 16:09:23,2026-01-12 16:38:21,SUCCESS
DEL01825,D046,Warehouse-East,Zone-18,35.5,2026-03-25 05:53:05,2026-03-25 06:29:16,SUCCESS
DEL01826,D042,Warehouse-East,Zone-14,11.97,2026-03-14 01:18:18,2026-03-14 01:24:28,FAILED
DEL01827,D098,Hub-Central,Zone-27,18.38,2026-01-31 23:06:58,2026-01-31 23:29:25,SUCCESS
DEL01828,D093,Hub-West,Zone-08,88.05,2025-12-02 19:23:25,2025-12-02 20:40:29,SUCCESS
DEL01829,D073,Warehouse-South,Zone-13,8.14,2026-01-14 22:48:09,2026-01-14 22:54:39,SUCCESS
DEL01830,D099,Warehouse-East,Zone-12,30.08,2026-01-15 20:17:53,2026-01-15 20:50:07,SUCCESS
DEL01831,D058,Hub-Central,Zone-01,53.03,2025-12-26 21:30:00,2025-12-26 22:56:13,SUCCESS
DEL01832,D093,Warehouse-East,Zone-20,11.65,2025-10-07 17:32:26,2025-10-07 17:43:14,SUCCESS
DEL01833,D003,Warehouse-South,Zone-29,72.79,2026-01-09 12:14:04,2026-01-09 13:43:30,SUCCESS
DEL01834,D039,Warehouse-East,Zone-08,37.37,2025-10-02 06:36:46,2025-10-02 06:50:59,FAILED
DEL01835,D028,Warehouse-East,Zone-01,19.52,2026-03-16 03:56:46,2026-03-16 04:25:55,SUCCESS
DEL01836,D099,Warehouse-East,Zone-30,20.91,2026-03-09 14:31:03,2026-03-09 14:54:30,SUCCESS
DEL01837,D071,Hub-West,Zone-19,24.09,2026-01-08 06:41:52,2026-01-08 07:08:52,SUCCESS
DEL01838,D074,Warehouse-North,Zone-02,18.66,2025-10-31 01:01:23,2025-10-31 01:17:46,SUCCESS
DEL01839,D059,Warehouse-South,Zone-05,9.0,2025-12-09 01:28:33,2025-12-09 01:37:46,FAILED
DEL01840,D034,Hub-West,Zone-08,9.53,2025-12-11 06:43:48,2025-12-11 06:56:28,SUCCESS
DEL01841,D030,Warehouse-East,Zone-03,39.15,2025-11-19 18:10:58,2025-11-19 18:40:35,SUCCESS
DEL01842,D074,Hub-West,Zone-30,23.41,2025-12-17 15:11:41,2025-12-17 15:44:37,SUCCESS
DEL01843,D028,Warehouse-North,Zone-24,52.03,2026-02-20 13:55:38,2026-02-20 14:37:33,SUCCESS
DEL01844,D042,Hub-Central,Zone-06,10.57,2026-03-03 23:12:04,2026-03-03 23:19:13,SUCCESS
DEL01845,D063,Hub-West,Zone-27,40.38,2026-03-10 08:03:55,2026-03-10 08:33:21,SUCCESS
DEL01846,D013,Warehouse-East,Zone-02,34.95,2026-01-24 13:58:42,2026-01-24 14:30:47,SUCCESS
DEL01847,D094,Hub-West,Zone-13,5.59,2026-03-06 23:08:34,2026-03-06 23:16:12,SUCCESS
DEL01848,D011,Warehouse-North,Zone-30,27.72,2026-03-01 11:37:53,2026-03-01 12:00:18,SUCCESS
DEL01849,D099,Warehouse-East,Zone-29,50.95,2025-12-04 22:22:07,2025-12-04 23:09:30,SUCCESS
DEL01850,D056,Warehouse-North,Zone-28,15.57,2025-12-20 21:07:54,2025-12-20 21:29:47,SUCCESS
DEL01851,D099,Hub-West,Zone-30,26.04,2025-11-14 00:34:51,2025-11-14 00:45:07,FAILED
DEL01852,D002,Hub-Central,Zone-02,18.49,2026-02-01 02:07:40,2026-02-01 02:33:19,SUCCESS
DEL01853,D040,Warehouse-North,Zone-11,48.79,2026-01-10 19:48:12,2026-01-10 20:55:04,SUCCESS
DEL01854,D070,Warehouse-South,Zone-11,25.32,2026-01-18 16:41:05,2026-01-18 17:10:34,SUCCESS
DEL01855,D065,Warehouse-South,Zone-05,9.73,2026-02-13 11:50:15,2026-02-13 12:02:26,SUCCESS
DEL01856,D007,Hub-Central,Zone-15,67.56,2026-02-08 19:22:03,2026-02-08 20:26:47,SUCCESS
DEL01857,D097,Hub-West,Zone-17,30.47,2026-01-24 13:31:01,2026-01-24 13:55:43,SUCCESS
DEL01858,D012,Hub-Central,Zone-10,17.46,2025-11-13 02:59:38,2025-11-13 03:11:44,SUCCESS
DEL01859,D051,Warehouse-South,Zone-11,5.39,2025-10-29 17:47:16,2025-10-29 17:52:56,SUCCESS
DEL01860,D011,Hub-West,Zone-24,32.5,2026-01-01 09:38:36,2026-01-01 10:02:17,SUCCESS
DEL01861,D007,Hub-Central,Zone-09,89.13,2026-01-15 10:34:31,2026-01-15 11:38:41,FAILED
DEL01862,D011,Hub-West,Zone-14,24.7,2025-12-17 09:16:14,2025-12-17 09:46:11,SUCCESS
DEL01863,D100,Warehouse-South,Zone-25,51.45,2026-02-13 12:18:44,2026-02-13 12:38:59,FAILED
DEL01864,D018,Hub-West,Zone-07,36.41,2026-01-02 09:15:40,2026-01-02 09:30:02,FAILED
DEL01865,D063,Hub-West,Zone-07,40.05,2025-12-16 18:19:08,2025-12-16 18:48:22,SUCCESS
DEL01866,D072,Hub-West,Zone-08,25.79,2026-01-28 14:45:11,2026-01-28 15:03:32,SUCCESS
DEL01867,D032,Warehouse-East,Zone-25,11.28,2025-10-14 21:53:06,2025-10-14 21:58:55,FAILED
DEL01868,D056,Hub-West,Zone-03,23.11,2025-12-02 19:12:26,2025-12-02 19:33:29,FAILED
DEL01869,D015,Hub-Central,Zone-14,17.22,2026-02-08 10:34:13,2026-02-08 10:54:06,SUCCESS
DEL01870,D047,Warehouse-South,Zone-11,23.65,2025-12-07 15:13:56,2025-12-07 15:36:50,SUCCESS
DEL01871,D045,Warehouse-North,Zone-25,40.75,2026-01-24 07:40:05,2026-01-24 08:21:42,SUCCESS
DEL01872,D040,Warehouse-East,Zone-20,36.18,2025-11-02 20:47:12,2025-11-02 21:18:16,SUCCESS
DEL01873,D057,Warehouse-South,Zone-15,11.92,2026-01-30 00:14:21,2026-01-30 00:18:43,FAILED
DEL01874,D006,Warehouse-South,Zone-07,43.54,2026-03-29 11:08:44,2026-03-29 11:49:15,SUCCESS
DEL01875,D088,Warehouse-South,Zone-25,33.24,2025-12-12 14:07:52,2025-12-12 14:49:14,SUCCESS
DEL01876,D094,Warehouse-North,Zone-04,88.34,2026-03-15 14:10:08,2026-03-15 15:20:21,SUCCESS
DEL01877,D095,Warehouse-South,Zone-20,9.71,2025-10-11 14:09:56,2025-10-11 14:16:47,SUCCESS
DEL01878,D019,Warehouse-East,Zone-01,11.9,2026-03-18 16:40:45,2026-03-18 16:57:28,SUCCESS
DEL01879,D044,Warehouse-North,Zone-10,55.42,2026-02-12 17:19:12,2026-02-12 18:42:56,SUCCESS
DEL01880,D058,Warehouse-North,Zone-11,51.49,2025-12-31 11:54:21,2025-12-31 12:36:26,FAILED
DEL01881,D027,Hub-West,Zone-07,21.34,2026-02-21 16:42:37,2026-02-21 17:06:41,SUCCESS
DEL01882,D027,Hub-West,Zone-25,86.72,2026-01-15 02:31:17,2026-01-15 03:36:33,SUCCESS
DEL01883,D034,Hub-Central,Zone-20,45.63,2026-01-15 13:35:37,2026-01-15 14:43:09,SUCCESS
DEL01884,D094,Warehouse-North,Zone-13,60.31,2025-10-28 10:43:36,2025-10-28 12:08:23,SUCCESS
DEL01885,D075,Hub-West,Zone-02,14.98,2026-03-25 22:27:13,2026-03-25 22:40:03,SUCCESS
DEL01886,D033,Warehouse-North,Zone-10,5.38,2025-11-03 01:44:49,2025-11-03 01:52:18,SUCCESS
DEL01887,D026,Hub-West,Zone-09,37.68,2026-03-03 05:53:05,2026-03-03 06:26:41,SUCCESS
DEL01888,D007,Warehouse-North,Zone-03,26.93,2025-12-30 06:52:28,2025-12-30 07:25:09,SUCCESS
DEL01889,D050,Warehouse-East,Zone-22,29.17,2026-02-06 05:33:37,2026-02-06 05:54:46,SUCCESS
DEL01890,D085,Warehouse-North,Zone-01,51.86,2025-12-09 22:44:34,2025-12-09 23:10:53,FAILED
DEL01891,D038,Hub-Central,Zone-08,18.5,2026-03-18 10:25:32,2026-03-18 10:40:38,SUCCESS
DEL01892,D049,Warehouse-North,Zone-29,47.62,2026-01-07 17:58:10,2026-01-07 19:10:19,SUCCESS
DEL01893,D041,Hub-West,Zone-18,14.71,2026-01-03 02:41:21,2026-01-03 02:55:56,SUCCESS
DEL01894,D012,Warehouse-South,Zone-17,15.72,2025-11-06 04:46:04,2025-11-06 04:58:57,FAILED
DEL01895,D059,Warehouse-North,Zone-02,5.4,2026-01-17 20:59:35,2026-01-17 21:03:49,FAILED
DEL01896,D032,Hub-West,Zone-10,26.49,2026-03-29 02:05:24,2026-03-29 02:31:12,SUCCESS
DEL01897,D043,Hub-Central,Zone-24,24.78,2026-01-04 03:15:09,2026-01-04 03:36:59,SUCCESS
DEL01898,D021,Warehouse-East,Zone-22,15.53,2025-10-04 13:37:14,2025-10-04 13:52:01,SUCCESS
DEL01899,D046,Warehouse-East,Zone-08,30.31,2025-12-09 00:10:55,2025-12-09 00:33:36,SUCCESS
DEL01900,D065,Warehouse-North,Zone-21,15.55,2025-11-23 13:41:09,2025-11-23 13:51:02,SUCCESS
DEL01901,D033,Hub-Central,Zone-29,43.9,2026-03-20 14:55:58,2026-03-20 15:52:50,SUCCESS
DEL01902,D004,Warehouse-East,Zone-08,39.42,2026-01-16 18:12:17,2026-01-16 18:43:46,SUCCESS
DEL01903,D020,Hub-Central,Zone-22,20.98,2025-12-06 08:50:20,2025-12-06 09:18:00,SUCCESS
DEL01904,D018,Hub-Central,Zone-17,7.53,2025-10-18 01:09:15,2025-10-18 01:20:34,SUCCESS
DEL01905,D087,Warehouse-South,Zone-14,6.28,2026-01-27 22:12:58,2026-01-27 22:18:29,SUCCESS
DEL01906,D031,Warehouse-South,Zone-14,40.17,2026-01-20 05:54:02,2026-01-20 06:51:30,SUCCESS
DEL01907,D040,Hub-West,Zone-11,38.32,2026-03-26 15:40:27,2026-03-26 16:24:10,SUCCESS
DEL01908,D058,Warehouse-South,Zone-07,49.45,2026-01-14 06:59:32,2026-01-14 07:37:49,SUCCESS
DEL01909,D084,Hub-West,Zone-18,31.04,2025-10-27 21:48:48,2025-10-27 22:16:19,SUCCESS
DEL01910,D088,Warehouse-South,Zone-28,43.4,2026-03-05 08:45:35,2026-03-05 09:24:26,SUCCESS
DEL01911,D018,Hub-West,Zone-30,27.43,2025-11-30 00:02:12,2025-11-30 00:15:38,FAILED
DEL01912,D018,Warehouse-South,Zone-21,12.31,2025-12-23 12:14:41,2025-12-23 12:23:46,SUCCESS
DEL01913,D073,Warehouse-South,Zone-11,9.59,2026-03-28 02:03:08,2026-03-28 02:13:52,SUCCESS
DEL01914,D009,Hub-West,Zone-24,68.64,2026-01-17 05:23:38,2026-01-17 06:27:06,SUCCESS
DEL01915,D016,Warehouse-East,Zone-27,54.61,2025-11-05 18:07:56,2025-11-05 19:28:02,SUCCESS
DEL01916,D019,Warehouse-North,Zone-25,23.04,2026-02-19 04:26:10,2026-02-19 04:44:31,SUCCESS
DEL01917,D041,Hub-Central,Zone-14,27.42,2026-03-20 21:42:42,2026-03-20 22:16:35,SUCCESS
DEL01918,D039,Warehouse-East,Zone-05,39.42,2025-12-26 00:33:01,2025-12-26 01:15:06,SUCCESS
DEL01919,D100,Warehouse-North,Zone-05,24.61,2025-11-06 11:50:02,2025-11-06 12:06:38,SUCCESS
DEL01920,D024,Hub-West,Zone-20,37.67,2025-10-06 02:05:33,2025-10-06 02:38:11,FAILED
DEL01921,D035,Hub-West,Zone-20,13.55,2026-01-26 14:19:17,2026-01-26 14:28:49,SUCCESS
DEL01922,D030,Warehouse-South,Zone-08,5.87,2026-01-24 19:14:32,2026-01-24 19:19:29,SUCCESS
DEL01923,D088,Warehouse-East,Zone-03,24.85,2025-10-06 01:33:45,2025-10-06 01:55:28,SUCCESS
DEL01924,D089,Hub-Central,Zone-05,8.0,2026-03-01 10:15:13,2026-03-01 10:22:30,SUCCESS
DEL01925,D065,Hub-West,Zone-16,46.84,2026-03-14 07:17:23,2026-03-14 08:10:48,SUCCESS
DEL01926,D092,Warehouse-East,Zone-06,12.91,2026-02-04 03:12:31,2026-02-04 03:23:01,SUCCESS
DEL01927,D050,Hub-Central,Zone-05,21.68,2026-01-04 10:18:08,2026-01-04 10:34:48,SUCCESS
DEL01928,D021,Warehouse-South,Zone-02,55.54,2025-11-07 12:39:21,2025-11-07 13:20:42,FAILED
DEL01929,D053,Warehouse-North,Zone-30,10.0,2026-02-26 11:00:33,2026-02-26 11:08:43,SUCCESS
DEL01930,D035,Warehouse-South,Zone-24,40.02,2025-12-20 04:55:28,2025-12-20 05:49:32,SUCCESS
DEL01931,D086,Warehouse-South,Zone-03,19.81,2025-11-09 09:16:22,2025-11-09 09:33:31,SUCCESS
DEL01932,D023,Hub-Central,Zone-28,33.78,2026-03-30 00:36:50,2026-03-30 01:11:05,SUCCESS
DEL01933,D079,Warehouse-East,Zone-28,5.17,2026-01-04 03:17:57,2026-01-04 03:24:49,SUCCESS
DEL01934,D059,Warehouse-South,Zone-14,7.74,2026-03-22 08:27:17,2026-03-22 08:32:26,SUCCESS
DEL01935,D052,Warehouse-North,Zone-20,6.56,2026-02-28 17:25:22,2026-02-28 17:29:29,FAILED
DEL01936,D095,Hub-Central,Zone-24,24.76,2026-03-10 01:38:57,2026-03-10 02:10:23,SUCCESS
DEL01937,D041,Hub-West,Zone-24,6.22,2025-12-16 12:52:31,2025-12-16 12:57:50,SUCCESS
DEL01938,D074,Hub-West,Zone-17,43.16,2026-01-24 07:20:08,2026-01-24 07:44:10,FAILED
DEL01939,D083,Warehouse-North,Zone-17,56.0,2026-03-20 01:26:40,2026-03-20 02:17:51,SUCCESS
DEL01940,D014,Hub-Central,Zone-27,29.53,2025-12-27 16:39:11,2025-12-27 17:13:43,SUCCESS
DEL01941,D006,Warehouse-South,Zone-17,34.56,2026-03-20 10:45:03,2026-03-20 11:17:50,SUCCESS
DEL01942,D069,Warehouse-North,Zone-18,26.49,2025-12-16 19:40:54,2025-12-16 20:10:27,SUCCESS
DEL01943,D050,Warehouse-North,Zone-07,10.26,2026-01-09 05:19:28,2026-01-09 05:26:52,SUCCESS
DEL01944,D038,Hub-Central,Zone-29,21.81,2025-12-25 08:28:10,2025-12-25 08:44:39,SUCCESS
